customer_id,recency,frequency,monetary,R_rank_norm,F_rank_norm,M_rank_norm,RFM_Score,segment
13999,10,466,9502.26,87.92,94.87,95.08,93.94,1
14000,211,49,2046.34,37.99,48.49,72.52,60.61,1
14001,45,103,4530.09,65.05,68.68,87.65,78.94,1
14002,134,47,529.73,45.38,47.28,36.06,40.6,0
14003,732,16,209.41,0.58,19.57,14.11,13.61,0
14004,43,241,6258.45,65.96,86.53,91.42,86.23,1
14005,9,84,2874.72,89.18,63.56,79.55,76.51,1
14006,115,77,2196.67,47.45,61.07,74.13,66.47,1
14007,512,5,79.48,10.92,5.13,2.36,4.42,0
14008,432,32,509.04,16.44,36.31,35.22,32.71,0
14009,198,74,1099.91,39.0,60.03,56.75,55.01,1
14010,565,23,445.15,8.06,27.7,32.16,27.3,0
14011,480,32,457.82,12.71,36.31,32.84,30.79,0
14012,277,11,328.8,32.15,13.32,23.68,22.05,0
14013,110,68,1084.57,48.1,57.72,56.34,55.49,1
14014,77,76,1948.21,53.85,60.77,71.43,65.81,1
14015,52,20,917.34,62.42,24.59,51.13,45.39,0
14016,161,446,11303.41,42.78,94.53,96.14,87.68,1
14017,571,14,229.75,7.87,17.13,15.89,15.04,0
14018,645,13,367.15,3.86,15.88,26.83,20.32,0
14019,46,66,1421.61,64.59,56.84,63.76,61.95,1
14020,16,72,1249.01,83.19,59.38,60.39,63.53,1
14021,155,90,1716.58,43.45,65.35,68.39,63.8,1
14022,225,47,792.15,36.71,47.28,46.87,45.46,0
14023,7,31,584.07,91.75,35.52,38.74,45.79,1
14024,121,34,645.74,46.86,37.94,41.3,41.19,0
14025,464,98,4057.9,13.8,67.53,85.82,69.89,1
14026,470,50,713.11,13.44,49.13,43.97,40.83,0
14027,60,6,104.82,59.32,6.46,3.86,12.91,0
14028,550,9,10396.5,8.92,10.38,95.75,58.82,0
14029,63,15,467.66,58.53,18.32,33.22,32.84,0
14030,18,814,8262.29,80.97,98.15,93.97,93.19,1
14031,7,745,40999.17,91.75,97.74,99.33,97.75,1
14032,2,230,4850.27,97.17,85.55,88.55,89.0,1
14033,555,1,109.44,8.61,0.86,4.31,3.99,0
14034,22,84,651.82,78.0,63.56,41.46,53.13,1
14035,28,140,2856.72,73.75,75.82,79.34,77.52,1
14036,284,38,626.65,31.55,41.08,40.53,39.34,0
14037,176,114,836.95,41.25,71.03,48.58,53.77,1
14038,78,161,3069.88,53.46,78.86,80.76,76.13,1
14039,33,10,267.28,70.06,11.83,18.71,24.49,0
14040,40,756,12645.57,66.89,97.82,96.77,92.58,1
14041,266,21,141.41,33.13,25.62,7.74,16.56,0
14042,725,21,431.98,1.12,25.62,31.41,25.25,0
14043,491,39,304.25,12.19,41.83,21.17,25.61,0
14044,26,811,3119.35,74.47,98.09,81.12,84.87,1
14045,109,37,11313.03,48.23,40.31,96.16,73.33,1
14046,284,13,151.59,31.55,15.88,8.71,14.15,0
14047,8,152,4255.03,90.45,77.61,86.52,84.61,1
14048,305,138,748.69,30.3,75.47,45.25,51.47,0
14049,16,1055,13239.03,83.19,99.04,96.99,95.5,1
14050,31,54,746.36,71.35,51.38,45.2,50.85,1
14051,0,317,22434.0,100.0,90.7,98.62,96.61,1
14052,19,121,480.81,80.0,72.23,33.82,51.5,1
14053,124,8,572.3,46.58,9.04,38.29,31.35,0
14054,65,6,92.46,57.51,6.46,3.09,12.2,0
14055,106,33,1520.96,48.79,37.08,65.38,54.97,1
14056,1,1066,8214.65,98.82,99.06,93.9,96.08,1
14057,23,443,8408.84,76.96,94.45,94.09,91.62,1
14058,462,24,469.19,14.1,28.77,33.37,29.19,0
14059,266,8,183.6,33.13,9.04,11.88,14.27,0
14060,4,258,9519.08,93.99,87.5,95.1,92.8,1
14061,507,19,917.43,11.23,23.43,51.14,37.4,0
14062,9,338,25604.2,89.18,91.47,98.8,95.31,1
14063,686,38,9471.5,1.93,41.08,95.04,65.97,0
14064,29,219,3332.42,72.9,84.6,82.47,81.63,1
14065,389,49,891.02,23.01,48.49,50.22,45.65,0
14066,266,7,152.55,33.13,7.81,8.78,12.16,0
14067,63,52,374.7,58.53,50.28,27.29,38.41,0
14068,320,105,1528.37,29.07,69.17,65.5,61.06,1
14069,514,41,230.06,10.82,43.2,15.93,22.8,0
14070,684,40,326.55,2.0,42.53,23.5,25.6,0
14071,3,319,1424.0,95.6,90.76,63.84,76.14,1
14072,666,19,390.85,2.9,23.43,28.66,23.33,0
14073,32,13,151.04,70.68,15.88,8.65,19.98,0
14074,623,6,219.4,5.01,6.46,15.0,11.11,0
14075,4,80,1724.87,93.99,62.26,68.52,70.59,1
14076,129,43,122.47,45.96,44.73,5.72,22.68,0
14077,40,56,615.08,66.89,52.27,40.14,47.55,1
14078,101,145,1690.98,49.25,76.67,67.87,67.54,1
14079,124,12,375.1,46.58,14.64,27.31,26.65,0
14080,32,83,1115.68,70.68,63.25,57.13,60.87,1
14081,302,815,5370.1,30.53,98.18,89.71,83.21,1
14082,364,64,413.36,27.33,56.05,30.09,36.95,0
14083,4,185,1407.26,93.99,81.62,63.41,73.1,1
14084,512,7,150.5,10.92,7.81,8.55,8.7,0
14085,2,1033,10089.97,97.17,98.91,95.61,96.77,1
14086,462,1,39.95,14.1,0.86,0.84,2.83,0
14087,2,198,846.22,97.17,82.88,48.92,65.67,1
14088,10,682,64036.8,87.92,97.3,99.61,97.21,1
14089,56,13,161.0,61.2,15.88,9.7,19.15,0
14090,324,1,76.32,28.87,0.86,2.2,5.83,0
14091,654,13,9530.08,3.39,15.88,95.11,59.17,0
14092,7,373,7229.45,91.75,92.92,92.99,92.79,1
14093,12,95,442.85,85.84,66.82,32.04,49.85,1
14094,439,41,335.22,15.49,43.2,24.27,28.25,0
14095,722,1,2.95,1.41,0.86,0.02,0.46,0
14096,4,5064,53258.43,93.99,99.93,99.45,98.77,2
14097,481,40,422.86,12.64,42.53,30.88,31.41,0
14098,36,21,147.35,68.89,25.62,8.23,22.2,0
14099,16,518,5765.71,83.19,95.69,90.69,90.96,1
14100,137,24,194.9,45.1,28.77,12.85,22.14,0
14101,73,90,9961.93,54.93,65.35,95.47,80.95,1
14102,5,56,1360.28,92.78,52.27,62.66,64.27,1
14104,154,128,768.58,43.61,73.67,45.73,53.23,1
14105,239,279,5988.83,35.63,88.82,91.03,82.1,1
14106,737,1,214.8,0.14,0.86,14.5,8.53,0
14107,51,236,4877.3,62.88,86.13,88.62,84.06,1
14108,30,52,1044.96,72.08,50.28,55.19,56.35,1
14109,72,9,144.2,55.35,10.38,7.95,15.74,0
14110,3,399,12987.95,95.6,93.63,96.87,95.78,1
14111,14,10,692.85,85.13,11.83,43.25,40.74,0
14112,22,326,5834.59,78.0,90.99,90.81,88.94,1
14113,3,122,7092.61,95.6,72.47,92.82,87.54,1
14114,273,74,1364.09,32.59,60.03,62.78,57.48,1
14115,501,22,622.67,11.59,26.64,40.4,32.22,0
14116,19,72,1382.74,80.0,59.38,63.07,64.58,1
14117,143,3,90.0,44.52,3.06,2.93,9.2,0
14118,428,15,458.45,17.16,18.32,32.88,26.44,0
14119,375,11,183.37,25.68,13.32,11.83,14.32,0
14121,3,159,2780.15,95.6,78.67,78.84,81.31,1
14122,406,13,362.42,20.44,15.88,26.49,22.61,0
14123,733,24,436.18,0.47,28.77,31.66,26.17,0
14124,84,4,419.58,52.17,4.04,30.59,26.39,0
14125,10,166,2740.43,87.92,79.48,78.47,80.17,1
14126,7,43,1172.46,91.75,44.73,58.46,59.61,1
14127,122,117,1900.08,46.77,71.56,70.9,67.46,1
14128,60,65,924.21,59.32,56.46,51.47,54.04,1
14129,1,109,2591.34,98.82,70.07,77.6,78.67,1
14130,319,219,1882.67,29.15,84.6,70.64,68.33,1
14131,648,45,187.87,3.67,46.1,12.24,20.43,0
14132,2,200,3586.03,97.17,83.08,83.7,85.55,1
14133,129,36,911.14,45.96,39.65,50.87,46.99,0
14134,382,180,11123.35,24.17,81.28,96.04,81.12,1
14135,1,219,9643.92,98.82,84.6,95.18,92.76,1
14136,400,106,1570.81,21.21,69.4,66.11,60.3,0
14137,695,11,332.7,1.65,13.32,24.13,17.73,0
14138,1,46,982.38,98.82,46.68,53.37,58.31,1
14139,46,69,1086.8,64.59,58.13,56.37,58.1,1
14140,3,66,935.05,95.6,56.84,51.81,59.79,1
14141,2,40,915.13,97.17,42.53,51.03,55.57,1
14142,373,44,983.15,26.17,45.43,53.4,47.08,0
14143,133,7,115.8,45.58,7.81,5.26,12.02,0
14144,486,1,30.6,12.41,0.86,0.52,2.4,0
14145,46,25,7600.05,64.59,29.8,93.27,71.2,1
14146,8,456,9450.3,90.45,94.63,95.01,94.22,1
14147,78,30,2590.2,53.46,34.62,77.58,61.93,1
14148,233,17,466.29,36.26,20.78,33.19,30.17,0
14149,220,28,446.62,36.85,32.66,32.21,33.03,0
14150,35,26,658.64,69.46,30.75,41.73,42.81,0
14151,673,44,679.45,2.53,45.43,42.63,37.4,0
14152,75,133,1997.34,54.19,74.49,71.99,70.02,1
14153,483,17,233.4,12.59,20.78,16.25,16.97,0
14154,239,292,6460.7,35.63,89.38,91.83,82.71,1
14155,266,6,118.75,33.13,6.46,5.4,9.86,0
14156,9,3990,303578.63,89.18,99.9,99.97,98.33,2
14157,19,83,1002.78,80.0,63.25,53.91,60.44,1
14158,40,41,507.66,66.89,43.2,35.08,42.13,0
14159,19,1787,7926.79,80.0,99.69,93.66,93.3,1
14160,610,107,8421.47,5.63,69.66,94.1,73.99,1
14161,215,270,3318.88,37.46,88.26,82.33,77.26,1
14162,173,25,289.36,41.49,29.8,19.98,25.95,0
14163,87,58,2594.62,51.47,53.2,77.63,66.87,1
14164,70,29,1631.77,56.27,33.69,67.11,56.12,1
14165,275,23,122.54,32.37,27.7,5.74,15.88,0
14166,505,50,256.85,11.33,49.13,18.05,25.74,0
14167,39,107,1296.49,67.44,69.66,61.5,64.68,1
14168,420,15,370.45,18.4,18.32,26.95,23.25,0
14169,430,59,616.03,16.82,53.67,40.19,40.46,0
14170,375,142,597.33,25.68,76.2,39.11,47.48,0
14171,98,63,498.79,49.68,55.62,34.69,42.8,0
14172,605,44,402.72,5.84,45.43,29.43,30.37,0
14173,10,33,586.0,87.92,37.08,38.77,45.67,1
14174,33,26,134.46,70.06,30.75,6.89,23.04,0
14175,59,331,7678.88,59.82,91.17,93.32,87.69,1
14176,297,37,916.01,30.77,40.31,51.06,45.01,0
14177,86,202,2229.34,51.66,83.31,74.42,73.5,1
14178,8,307,1600.93,90.45,90.22,66.59,76.79,1
14179,40,145,719.78,66.89,76.67,44.26,56.73,1
14180,10,289,6319.25,87.92,89.23,91.56,90.36,1
14181,410,52,310.55,19.75,50.28,21.94,29.55,0
14182,443,50,678.77,15.29,49.13,42.57,40.31,0
14183,411,33,286.29,19.55,37.08,19.82,24.61,0
14184,66,24,452.89,57.08,28.77,32.6,35.2,0
14185,331,3,197.65,28.53,3.06,13.11,12.61,0
14186,427,104,1550.63,17.36,68.94,65.82,59.43,0
14187,473,8,123.5,13.16,9.04,5.83,7.83,0
14188,30,65,2054.36,72.08,56.46,72.68,68.05,1
14189,2,307,5814.39,97.17,90.22,90.79,91.59,1
14190,666,1,79.9,2.9,0.86,2.4,2.05,0
14191,1,265,4817.66,98.82,87.99,88.47,89.88,1
14192,388,14,293.74,23.15,17.13,20.27,19.82,0
14193,67,64,1210.19,56.72,56.05,59.5,58.12,1
14194,4,952,18670.59,93.99,98.67,98.22,97.71,1
14195,201,16,2615.6,38.7,19.57,77.82,55.64,0
14196,106,6,335.52,48.79,6.46,24.3,22.98,0
14197,410,20,390.05,19.75,24.59,28.59,26.14,0
14198,18,91,1569.73,80.97,65.62,66.08,68.18,1
14199,218,18,1091.7,37.1,22.05,56.53,43.96,0
14200,617,21,379.2,5.42,25.62,27.61,23.73,0
14201,60,55,1193.54,59.32,51.85,59.06,57.08,1
14202,381,29,847.76,24.44,33.69,48.99,41.02,0
14203,397,16,339.34,21.48,19.57,24.59,22.72,0
14204,2,215,1062.96,97.17,84.25,55.67,69.9,1
14205,16,123,2414.2,83.19,72.69,76.08,76.2,1
14206,239,71,1185.01,35.63,58.95,58.8,55.37,1
14207,687,2,157.8,1.89,2.16,9.31,6.2,0
14208,94,35,567.05,50.29,38.89,37.95,40.07,0
14209,10,231,4993.27,87.92,85.74,88.91,87.87,1
14210,105,314,5861.52,49.0,90.56,90.86,84.5,1
14211,53,240,4402.29,61.89,86.45,87.15,83.16,1
14212,89,21,2190.14,50.98,25.62,74.08,57.05,1
14213,404,5,1192.2,20.61,5.13,58.97,38.14,0
14214,30,67,1004.38,72.08,57.27,53.98,57.62,1
14215,11,186,3416.33,86.73,81.68,82.93,83.15,1
14216,3,77,2150.04,95.6,61.07,73.74,73.47,1
14217,1,174,3416.89,98.82,80.47,82.95,84.63,1
14218,42,12,169.48,66.38,14.64,10.63,20.11,0
14219,4,43,633.83,93.99,44.73,40.87,49.92,1
14220,247,38,1515.0,34.81,41.08,65.29,53.94,0
14221,42,347,6517.49,66.38,91.86,91.93,88.08,1
14222,177,41,683.17,41.09,43.2,42.79,42.65,0
14223,92,60,991.13,50.58,54.17,53.59,53.3,1
14224,110,223,1897.9,48.1,84.94,70.85,71.38,1
14225,434,85,2037.02,16.2,63.91,72.4,61.59,0
14226,28,96,3002.53,73.75,67.09,80.38,75.67,1
14227,26,376,6366.16,74.47,92.97,91.66,89.45,1
14228,437,38,745.5,15.68,41.08,45.15,39.59,0
14229,51,72,2594.04,62.88,59.38,77.61,70.3,1
14230,435,33,979.8,16.02,37.08,53.32,43.17,0
14231,183,69,1235.62,40.6,58.13,60.08,56.61,1
14232,42,115,2048.07,66.38,71.21,72.57,71.26,1
14233,49,73,2904.27,63.98,59.71,79.72,71.75,1
14234,22,135,775.46,78.0,74.91,46.0,58.89,1
14235,75,148,4717.99,54.19,77.02,88.26,80.0,1
14236,80,47,1744.64,52.83,47.28,68.78,60.37,1
14237,373,26,632.14,26.17,30.75,40.82,35.8,0
14238,326,13,434.23,28.74,15.88,31.56,26.75,0
14239,43,210,4263.17,65.96,83.86,86.55,82.71,1
14240,30,61,1247.49,72.08,54.63,60.34,60.5,1
14241,183,12,333.7,40.6,14.64,24.18,23.97,0
14242,234,16,280.55,36.14,19.57,19.4,21.96,0
14243,8,363,7431.05,90.45,92.47,93.11,92.54,1
14244,660,16,366.42,3.14,19.57,26.79,21.23,0
14245,219,108,1693.45,36.92,69.87,67.94,63.83,1
14246,110,75,1474.06,48.1,60.4,64.7,61.0,1
14247,278,108,772.66,32.08,69.87,45.81,50.49,0
14248,318,47,1032.95,29.28,47.28,54.94,48.95,0
14249,410,261,5625.46,19.75,87.75,90.31,79.01,1
14250,7,111,1904.05,91.75,70.57,70.93,73.95,1
14251,1,78,2879.7,98.82,61.39,79.58,77.37,1
14252,381,10,350.99,24.44,11.83,25.5,21.51,0
14253,493,12,363.4,12.0,14.64,26.57,21.04,0
14254,432,23,601.03,16.44,27.7,39.3,32.63,0
14256,260,133,2473.99,33.86,74.49,76.66,69.63,1
14257,64,240,5954.45,58.01,86.45,90.93,84.74,1
14258,9,300,32051.34,89.18,89.86,99.09,95.02,1
14259,141,5,120.0,44.7,5.13,5.52,11.29,0
14260,471,51,824.28,13.35,49.74,48.02,43.3,0
14261,50,52,1163.45,63.46,50.28,58.34,56.85,1
14262,8,143,2618.23,90.45,76.35,77.85,79.32,1
14263,423,16,322.93,17.81,19.57,23.21,21.38,0
14264,154,79,1517.36,43.61,61.81,65.35,61.09,1
14265,109,79,1373.35,48.23,61.81,62.9,60.39,1
14266,428,1,40.56,17.16,0.86,0.87,3.31,0
14267,162,55,1516.24,42.66,51.85,65.33,58.15,1
14268,470,19,354.85,13.44,23.43,25.8,23.28,0
14269,439,16,295.73,15.49,19.57,20.4,19.43,0
14270,331,29,492.65,28.53,33.69,34.31,33.27,0
14271,225,38,219.13,36.71,41.08,14.95,25.53,0
14272,73,64,920.81,54.93,56.05,51.33,53.19,1
14273,51,29,559.97,62.88,33.69,37.59,40.29,0
14274,686,15,256.6,1.93,18.32,18.01,15.68,0
14275,395,23,1189.38,21.91,27.7,58.9,44.62,0
14276,98,121,2102.68,49.68,72.23,73.26,69.43,1
14277,15,370,16817.36,84.24,92.78,97.88,94.41,1
14278,409,13,205.83,19.93,15.88,13.77,15.29,0
14279,520,3,191.86,10.57,3.06,12.61,9.63,0
14280,196,8,134.04,39.28,9.04,6.84,12.32,0
14281,408,7,245.15,20.12,7.81,17.21,15.01,0
14282,3,239,7849.66,95.6,86.37,93.56,91.85,1
14283,463,41,628.44,13.95,43.2,40.64,37.35,0
14284,30,67,1299.65,72.08,57.27,61.57,61.94,1
14285,21,60,3284.42,79.01,54.17,82.13,73.83,1
14286,23,499,8479.76,76.96,95.44,94.14,91.93,1
14287,8,9,176.63,90.45,10.38,11.21,22.86,0
14288,213,16,426.6,37.68,19.57,31.07,28.84,0
14289,8,47,911.26,90.45,47.28,50.89,55.81,1
14290,11,151,4516.56,86.73,77.45,87.59,84.62,1
14291,1,494,7904.1,98.82,95.35,93.63,94.89,1
14292,7,193,9226.25,91.75,82.37,94.79,90.85,1
14293,3,119,3267.93,95.6,71.93,82.07,81.26,1
14294,407,23,375.34,20.28,27.7,27.32,26.37,0
14295,40,71,2352.91,66.89,58.95,75.6,69.63,1
14296,421,27,456.4,18.19,31.64,32.78,30.27,0
14297,17,62,1305.33,82.05,55.13,61.71,62.91,1
14298,8,2864,91194.49,90.45,99.83,99.73,98.36,2
14299,8,335,14499.49,90.45,91.32,97.37,94.64,1
14300,18,3,43.2,80.97,3.06,0.94,13.54,0
14301,117,53,1992.18,47.16,50.85,71.94,62.32,1
14302,430,28,742.9,16.82,32.66,44.99,37.32,0
14303,407,22,277.94,20.28,26.64,19.26,21.48,0
14304,222,88,1725.01,36.8,64.87,68.54,62.75,1
14305,71,105,1858.96,55.84,69.17,70.45,67.9,1
14306,51,46,3151.4,62.88,46.68,81.36,68.88,1
14307,88,262,5071.03,51.23,87.81,89.06,83.04,1
14309,8,189,3780.81,90.45,81.96,84.76,84.83,1
14310,432,22,492.1,16.44,26.64,34.28,29.46,0
14311,242,31,516.45,35.27,35.52,35.54,35.5,0
14312,46,180,3090.29,64.59,81.28,80.91,78.57,1
14314,106,10,229.8,48.79,11.83,15.91,19.7,0
14315,44,133,3197.82,65.48,74.49,81.72,77.26,1
14316,422,31,1370.34,18.02,35.52,62.82,48.45,0
14317,64,24,508.58,58.01,28.77,35.15,36.79,0
14318,460,9,158.02,14.2,10.38,9.35,10.36,0
14319,424,26,494.85,17.63,30.75,34.47,30.9,0
14320,206,81,1346.75,38.27,62.63,62.46,58.88,1
14321,10,179,2218.06,87.92,81.15,74.3,78.26,1
14322,429,13,474.1,16.98,15.88,33.65,26.17,0
14323,114,36,605.06,47.58,39.65,39.58,40.8,0
14324,409,41,701.61,19.93,43.2,43.51,39.88,0
14325,569,18,245.48,7.95,22.05,17.22,17.19,0
14326,242,57,940.98,35.27,52.73,52.02,49.71,0
14327,163,106,1894.93,42.56,69.4,70.8,66.17,1
14329,17,552,9927.22,82.05,96.08,95.42,93.6,1
14330,623,13,200.63,5.01,15.88,13.28,12.77,0
14331,124,28,462.66,46.58,32.66,33.01,34.95,0
14332,22,61,1943.51,78.0,54.63,71.39,67.69,1
14333,67,15,415.2,56.72,18.32,30.21,30.86,0
14334,16,258,4318.48,83.19,87.5,86.72,86.41,1
14335,16,59,468.26,83.19,53.67,33.3,46.49,1
14336,16,90,1614.91,83.19,65.35,66.81,68.86,1
14338,161,50,928.1,42.78,49.13,51.62,49.6,0
14339,242,23,620.27,35.27,27.7,40.35,36.04,0
14340,218,6,134.7,37.1,6.46,6.92,11.32,0
14341,45,264,4467.32,65.05,87.9,87.42,84.2,1
14342,21,33,918.44,79.01,37.08,51.18,51.41,1
14343,421,230,1088.91,18.19,85.55,56.46,58.87,1
14344,127,229,3333.7,46.32,85.46,82.48,77.89,1
14345,38,6,108.98,67.87,6.46,4.25,14.42,0
14346,120,146,2315.75,46.92,76.79,75.29,71.45,1
14347,736,6,82.6,0.25,6.46,2.65,3.36,0
14348,260,18,409.57,33.86,22.05,29.87,28.28,0
14349,10,31,133.5,87.92,35.52,6.8,27.01,0
14350,274,59,972.03,32.48,53.67,53.08,50.15,0
14351,164,1,51.0,42.46,0.86,1.09,7.23,0
14352,157,45,1078.96,43.1,46.1,56.15,51.38,1
14353,215,25,376.5,37.46,29.8,27.41,29.59,0
14354,5,9,163.62,92.78,10.38,10.01,22.53,0
14355,365,60,1014.45,27.19,54.17,54.32,50.21,0
14356,79,33,701.23,53.08,37.08,43.47,43.12,0
14357,43,39,225.77,65.96,41.83,15.48,30.43,0
14358,389,25,400.06,23.01,29.8,29.2,28.44,0
14359,19,55,912.18,80.0,51.85,50.92,55.54,1
14360,31,117,2128.23,71.35,71.56,73.51,72.64,1
14361,578,14,214.71,7.43,17.13,14.47,14.16,0
14362,22,37,161.2,78.0,40.31,9.74,28.54,0
14363,402,8,227.47,20.83,9.04,15.62,14.56,0
14364,108,69,3717.35,48.37,58.13,84.38,71.63,1
14365,394,51,634.68,22.21,49.74,40.91,40.58,0
14366,525,1,136.0,10.35,0.86,7.2,5.9,0
14367,8,520,9261.52,90.45,95.71,94.81,94.41,1
14368,319,8,155.0,29.15,9.04,9.01,12.04,0
14369,642,26,469.13,3.96,30.75,33.36,28.22,0
14370,450,44,1175.78,14.83,45.43,58.53,48.31,0
14371,295,4,100.5,30.93,4.04,3.47,7.75,0
14372,443,38,860.08,15.29,41.08,49.37,41.94,0
14373,358,4,76.55,27.77,4.04,2.24,6.57,0
14374,541,7,108.0,9.49,7.81,4.2,6.01,0
14375,185,193,1132.99,40.31,82.37,57.6,61.94,1
14376,683,17,215.46,2.06,20.78,14.56,14.43,0
14377,191,11,617.05,39.67,13.32,40.23,32.61,0
14378,621,9,131.25,5.11,10.38,6.57,7.42,0
14379,44,123,1268.91,65.48,72.69,60.82,64.84,1
14381,52,112,631.34,62.42,70.74,40.74,52.39,1
14382,26,258,1246.8,74.47,87.5,60.32,70.05,1
14383,38,59,1247.69,67.87,53.67,60.36,59.61,1
14384,500,3,58.5,11.71,3.06,1.35,3.38,0
14385,9,14,202.11,89.18,17.13,13.38,25.8,0
14386,296,7,142.4,30.87,7.81,7.78,11.25,0
14387,32,138,1770.56,70.68,75.47,69.12,71.13,1
14388,10,393,6701.0,87.92,93.47,92.29,91.97,1
14389,65,87,1898.01,57.51,64.63,70.86,67.11,1
14390,10,453,6399.83,87.92,94.59,91.75,91.97,1
14391,576,14,135.6,7.61,17.13,7.09,9.98,0
14392,432,14,266.4,16.44,17.13,18.57,17.85,0
14393,218,5,67.95,37.1,5.13,1.74,8.0,0
14394,564,6,93.8,8.13,6.46,3.18,4.84,0
14395,2,756,8208.01,97.17,97.82,93.88,95.48,1
14396,65,243,2121.93,57.51,86.6,73.44,74.74,1
14397,2,87,2612.96,97.17,64.63,77.75,76.99,1
14398,401,53,707.79,20.99,50.85,43.8,42.35,0
14399,394,189,2113.16,22.21,81.96,73.39,68.12,1
14400,149,73,1732.47,44.02,59.71,68.61,62.43,1
14401,4,266,6795.9,93.99,88.06,92.5,91.48,1
14402,652,8,285.6,3.53,9.04,19.77,14.33,0
14403,130,25,1880.51,45.82,29.8,70.59,55.45,1
14404,33,180,2899.11,70.06,81.28,79.68,78.69,1
14405,386,2,195.0,23.5,2.16,12.88,11.48,0
14406,119,8,156.75,47.04,9.04,9.14,14.8,0
14407,107,72,2142.73,48.55,59.38,73.63,65.88,1
14408,10,126,4109.77,87.92,73.33,86.04,82.76,1
14409,71,104,3756.09,55.84,68.94,84.57,75.88,1
14410,92,370,2650.14,50.58,92.78,78.13,78.1,1
14411,310,14,1063.0,29.95,17.13,55.69,41.03,0
14412,42,84,1426.19,66.38,63.56,63.93,64.19,1
14413,362,95,427.57,27.43,66.82,31.13,40.57,0
14414,91,118,2399.33,50.79,71.73,75.96,71.0,1
14415,1,1199,12091.6,98.82,99.28,96.46,97.61,1
14416,22,14,490.22,78.0,17.13,34.19,35.99,0
14417,387,106,604.2,23.3,69.4,39.49,45.44,0
14418,3,122,1937.25,95.6,72.47,71.33,75.29,1
14419,10,223,1260.91,87.92,84.94,60.65,71.54,1
14420,99,92,1639.17,49.55,65.96,67.22,64.22,1
14421,57,96,2469.37,60.75,67.09,76.59,71.55,1
14422,0,552,10271.52,100.0,96.08,95.71,96.46,1
14423,218,15,916.61,37.1,18.32,51.09,39.82,0
14424,17,1,322.08,82.05,0.86,23.14,25.74,0
14425,434,39,661.39,16.2,41.83,41.95,38.06,0
14426,23,604,11727.94,76.96,96.67,96.33,93.52,1
14427,50,44,1263.52,63.46,45.43,60.7,56.84,1
14428,7,131,1244.83,91.75,74.24,60.25,68.89,1
14429,403,22,516.28,20.72,26.64,35.51,30.81,0
14430,511,35,1220.9,11.02,38.89,59.76,46.6,0
14431,302,81,2614.2,30.53,62.63,77.79,66.45,1
14432,9,372,2255.51,89.18,92.87,74.76,82.0,1
14433,465,72,289.6,13.7,59.38,19.99,30.08,0
14434,21,12,1372.8,79.01,14.64,62.88,51.79,1
14435,501,3,90.42,11.59,3.06,2.99,4.3,0
14436,98,11,271.7,49.68,13.32,18.95,21.98,0
14437,365,42,958.84,27.19,43.97,52.79,46.48,0
14438,306,9,131.9,30.23,10.38,6.68,11.25,0
14439,319,129,9443.04,29.15,73.91,94.98,79.2,1
14440,8,128,6638.73,90.45,73.67,92.16,86.72,1
14441,0,153,4611.69,100.0,77.75,87.95,86.9,1
14442,204,183,5367.02,38.47,81.54,89.7,79.73,1
14443,53,133,2386.47,61.89,74.49,75.8,73.35,1
14444,456,11,132.04,14.46,13.32,6.7,9.72,0
14445,455,32,221.65,14.55,36.31,15.23,21.03,0
14446,0,306,1236.51,100.0,90.12,60.1,74.49,1
14447,18,106,1711.73,80.97,69.4,68.34,70.53,1
14448,9,20,375.35,89.18,24.59,27.34,35.85,0
14449,18,465,2482.8,80.97,94.82,76.74,82.44,1
14450,180,76,1128.44,40.79,60.77,57.47,55.89,1
14451,60,494,3308.77,59.32,95.35,82.25,82.48,1
14452,10,126,665.59,87.92,73.33,42.16,57.75,1
14453,190,22,119.93,39.77,26.64,5.5,16.56,0
14454,376,107,977.3,25.42,69.66,53.23,53.66,0
14455,432,74,628.21,16.44,60.03,40.58,42.41,0
14456,5,920,3059.44,92.78,98.53,80.67,87.49,1
14457,310,4,113.64,29.95,4.04,4.96,8.45,0
14458,380,45,228.62,24.69,46.1,15.69,25.55,0
14459,155,112,5375.74,43.45,70.74,89.75,77.48,1
14460,110,42,1093.5,48.1,43.97,56.61,51.8,1
14461,148,631,6713.11,44.16,96.87,92.36,86.4,1
14462,66,270,2265.01,57.08,88.26,74.85,75.94,1
14463,98,8,786.57,49.68,9.04,46.58,36.54,0
14464,568,4,111.0,8.02,4.04,4.54,4.92,0
14465,246,190,3946.03,34.92,82.08,85.39,76.89,1
14466,29,205,4646.9,72.9,83.59,88.02,84.51,1
14467,17,298,2220.99,82.05,89.71,74.33,79.8,1
14468,733,12,204.24,0.47,14.64,13.58,11.91,0
14469,416,144,2112.21,18.91,76.51,73.38,66.08,1
14470,11,60,712.04,86.73,54.17,43.9,53.2,1
14471,591,41,400.95,6.74,43.2,29.25,29.78,0
14472,103,294,2228.22,49.13,89.45,74.38,74.81,1
14473,74,7,234.34,54.56,7.81,16.32,19.67,0
14474,46,126,1278.08,64.59,73.33,61.16,65.08,1
14475,71,48,1151.15,55.84,47.9,57.98,54.84,1
14476,257,17,215.7,34.0,20.78,14.59,19.24,0
14477,19,14,1969.6,80.0,17.13,71.68,57.66,1
14478,382,68,1276.66,24.17,57.72,61.04,54.58,0
