customer_id,segment,nombre_segmento,estrategia_comercial
14389,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14390,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14391,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14392,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14393,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14394,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14395,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14396,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14397,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14398,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14399,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14400,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14401,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14402,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14403,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14404,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14405,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14406,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14407,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14408,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14409,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14410,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14411,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14412,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14413,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14414,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14415,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14416,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14417,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14418,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14419,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14420,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14421,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14422,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14423,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14424,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14425,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14426,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14427,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14428,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14429,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14430,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14431,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14432,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14433,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14434,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14435,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14436,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14437,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14438,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
14439,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14440,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
14441,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
