customer_id,recency,frequency,monetary,R_rank_norm,F_rank_norm,M_rank_norm,RFM_Score
14267,162,55,1516.24,42.66,51.85,65.33,58.15
14268,470,19,354.85,13.44,23.43,25.8,23.28
14269,439,16,295.73,15.49,19.57,20.4,19.43
14270,331,29,492.65,28.53,33.69,34.31,33.27
14271,225,38,219.13,36.71,41.08,14.95,25.53
14272,73,64,920.81,54.93,56.05,51.33,53.19
14273,51,29,559.97,62.88,33.69,37.59,40.29
14274,686,15,256.6,1.93,18.32,18.01,15.68
14275,395,23,1189.38,21.91,27.7,58.9,44.62
14276,98,121,2102.68,49.68,72.23,73.26,69.43
14277,15,370,16817.36,84.24,92.78,97.88,94.41
14278,409,13,205.83,19.93,15.88,13.77,15.29
14279,520,3,191.86,10.57,3.06,12.61,9.63
14280,196,8,134.04,39.28,9.04,6.84,12.32
14281,408,7,245.15,20.12,7.81,17.21,15.01
14282,3,239,7849.66,95.6,86.37,93.56,91.85
14283,463,41,628.44,13.95,43.2,40.64,37.35
14284,30,67,1299.65,72.08,57.27,61.57,61.94
14285,21,60,3284.42,79.01,54.17,82.13,73.83
14286,23,499,8479.76,76.96,95.44,94.14,91.93
14287,8,9,176.63,90.45,10.38,11.21,22.86
14288,213,16,426.6,37.68,19.57,31.07,28.84
14289,8,47,911.26,90.45,47.28,50.89,55.81
14290,11,151,4516.56,86.73,77.45,87.59,84.62
14291,1,494,7904.1,98.82,95.35,93.63,94.89
14292,7,193,9226.25,91.75,82.37,94.79,90.85
14293,3,119,3267.93,95.6,71.93,82.07,81.26
14294,407,23,375.34,20.28,27.7,27.32,26.37
14295,40,71,2352.91,66.89,58.95,75.6,69.63
14296,421,27,456.4,18.19,31.64,32.78,30.27
14297,17,62,1305.33,82.05,55.13,61.71,62.91
14298,8,2864,91194.49,90.45,99.83,99.73,98.36
14299,8,335,14499.49,90.45,91.32,97.37,94.64
14300,18,3,43.2,80.97,3.06,0.94,13.54
14301,117,53,1992.18,47.16,50.85,71.94,62.32
14302,430,28,742.9,16.82,32.66,44.99,37.32
14303,407,22,277.94,20.28,26.64,19.26,21.48
14304,222,88,1725.01,36.8,64.87,68.54,62.75
14305,71,105,1858.96,55.84,69.17,70.45,67.9
14306,51,46,3151.4,62.88,46.68,81.36,68.88
14307,88,262,5071.03,51.23,87.81,89.06,83.04
14309,8,189,3780.81,90.45,81.96,84.76,84.83
14310,432,22,492.1,16.44,26.64,34.28,29.46
14311,242,31,516.45,35.27,35.52,35.54,35.5
14312,46,180,3090.29,64.59,81.28,80.91,78.57
14314,106,10,229.8,48.79,11.83,15.91,19.7
14315,44,133,3197.82,65.48,74.49,81.72,77.26
14316,422,31,1370.34,18.02,35.52,62.82,48.45
14317,64,24,508.58,58.01,28.77,35.15,36.79
14318,460,9,158.02,14.2,10.38,9.35,10.36
14319,424,26,494.85,17.63,30.75,34.47,30.9
14320,206,81,1346.75,38.27,62.63,62.46,58.88
14321,10,179,2218.06,87.92,81.15,74.3,78.26
14322,429,13,474.1,16.98,15.88,33.65,26.17
14323,114,36,605.06,47.58,39.65,39.58,40.8
14324,409,41,701.61,19.93,43.2,43.51,39.88
14325,569,18,245.48,7.95,22.05,17.22,17.19
14326,242,57,940.98,35.27,52.73,52.02,49.71
14327,163,106,1894.93,42.56,69.4,70.8,66.17
14329,17,552,9927.22,82.05,96.08,95.42,93.6
14330,623,13,200.63,5.01,15.88,13.28,12.77
14331,124,28,462.66,46.58,32.66,33.01,34.95
14332,22,61,1943.51,78.0,54.63,71.39,67.69
14333,67,15,415.2,56.72,18.32,30.21,30.86
14334,16,258,4318.48,83.19,87.5,86.72,86.41
14335,16,59,468.26,83.19,53.67,33.3,46.49
14336,16,90,1614.91,83.19,65.35,66.81,68.86
14338,161,50,928.1,42.78,49.13,51.62,49.6
14339,242,23,620.27,35.27,27.7,40.35,36.04
14340,218,6,134.7,37.1,6.46,6.92,11.32
14341,45,264,4467.32,65.05,87.9,87.42,84.2
14342,21,33,918.44,79.01,37.08,51.18,51.41
14343,421,230,1088.91,18.19,85.55,56.46,58.87
14344,127,229,3333.7,46.32,85.46,82.48,77.89
14345,38,6,108.98,67.87,6.46,4.25,14.42
14346,120,146,2315.75,46.92,76.79,75.29,71.45
14347,736,6,82.6,0.25,6.46,2.65,3.36
14348,260,18,409.57,33.86,22.05,29.87,28.28
14349,10,31,133.5,87.92,35.52,6.8,27.01
14350,274,59,972.03,32.48,53.67,53.08,50.15
14351,164,1,51.0,42.46,0.86,1.09,7.23
14352,157,45,1078.96,43.1,46.1,56.15,51.38
14353,215,25,376.5,37.46,29.8,27.41,29.59
14354,5,9,163.62,92.78,10.38,10.01,22.53
14355,365,60,1014.45,27.19,54.17,54.32,50.21
14356,79,33,701.23,53.08,37.08,43.47,43.12
14357,43,39,225.77,65.96,41.83,15.48,30.43
14358,389,25,400.06,23.01,29.8,29.2,28.44
14359,19,55,912.18,80.0,51.85,50.92,55.54
14360,31,117,2128.23,71.35,71.56,73.51,72.64
14361,578,14,214.71,7.43,17.13,14.47,14.16
14362,22,37,161.2,78.0,40.31,9.74,28.54
14363,402,8,227.47,20.83,9.04,15.62,14.56
14364,108,69,3717.35,48.37,58.13,84.38,71.63
14365,394,51,634.68,22.21,49.74,40.91,40.58
14366,525,1,136.0,10.35,0.86,7.2,5.9
14367,8,520,9261.52,90.45,95.71,94.81,94.41
14368,319,8,155.0,29.15,9.04,9.01,12.04
14369,642,26,469.13,3.96,30.75,33.36,28.22
14370,450,44,1175.78,14.83,45.43,58.53,48.31
14371,295,4,100.5,30.93,4.04,3.47,7.75
14372,443,38,860.08,15.29,41.08,49.37,41.94
14373,358,4,76.55,27.77,4.04,2.24,6.57
14374,541,7,108.0,9.49,7.81,4.2,6.01
14375,185,193,1132.99,40.31,82.37,57.6,61.94
14376,683,17,215.46,2.06,20.78,14.56,14.43
14377,191,11,617.05,39.67,13.32,40.23,32.61
14378,621,9,131.25,5.11,10.38,6.57,7.42
14379,44,123,1268.91,65.48,72.69,60.82,64.84
14381,52,112,631.34,62.42,70.74,40.74,52.39
14382,26,258,1246.8,74.47,87.5,60.32,70.05
14383,38,59,1247.69,67.87,53.67,60.36,59.61
14384,500,3,58.5,11.71,3.06,1.35,3.38
14385,9,14,202.11,89.18,17.13,13.38,25.8
14386,296,7,142.4,30.87,7.81,7.78,11.25
14387,32,138,1770.56,70.68,75.47,69.12,71.13
14388,10,393,6701.0,87.92,93.47,92.29,91.97
14389,65,87,1898.01,57.51,64.63,70.86,67.11
14390,10,453,6399.83,87.92,94.59,91.75,91.97
14391,576,14,135.6,7.61,17.13,7.09,9.98
14392,432,14,266.4,16.44,17.13,18.57,17.85
14393,218,5,67.95,37.1,5.13,1.74,8.0
14394,564,6,93.8,8.13,6.46,3.18,4.84
14395,2,756,8208.01,97.17,97.82,93.88,95.48
14396,65,243,2121.93,57.51,86.6,73.44,74.74
14397,2,87,2612.96,97.17,64.63,77.75,76.99
14398,401,53,707.79,20.99,50.85,43.8,42.35
14399,394,189,2113.16,22.21,81.96,73.39,68.12
14400,149,73,1732.47,44.02,59.71,68.61,62.43
14401,4,266,6795.9,93.99,88.06,92.5,91.48
14402,652,8,285.6,3.53,9.04,19.77,14.33
14403,130,25,1880.51,45.82,29.8,70.59,55.45
14404,33,180,2899.11,70.06,81.28,79.68,78.69
14405,386,2,195.0,23.5,2.16,12.88,11.48
14406,119,8,156.75,47.04,9.04,9.14,14.8
14407,107,72,2142.73,48.55,59.38,73.63,65.88
14408,10,126,4109.77,87.92,73.33,86.04,82.76
14409,71,104,3756.09,55.84,68.94,84.57,75.88
14410,92,370,2650.14,50.58,92.78,78.13,78.1
14411,310,14,1063.0,29.95,17.13,55.69,41.03
14412,42,84,1426.19,66.38,63.56,63.93,64.19
14413,362,95,427.57,27.43,66.82,31.13,40.57
14414,91,118,2399.33,50.79,71.73,75.96,71.0
14415,1,1199,12091.6,98.82,99.28,96.46,97.61
14416,22,14,490.22,78.0,17.13,34.19,35.99
14417,387,106,604.2,23.3,69.4,39.49,45.44
14418,3,122,1937.25,95.6,72.47,71.33,75.29
14419,10,223,1260.91,87.92,84.94,60.65,71.54
14420,99,92,1639.17,49.55,65.96,67.22,64.22
14421,57,96,2469.37,60.75,67.09,76.59,71.55
14422,0,552,10271.52,100.0,96.08,95.71,96.46
14423,218,15,916.61,37.1,18.32,51.09,39.82
14424,17,1,322.08,82.05,0.86,23.14,25.74
14425,434,39,661.39,16.2,41.83,41.95,38.06
14426,23,604,11727.94,76.96,96.67,96.33,93.52
14427,50,44,1263.52,63.46,45.43,60.7,56.84
14428,7,131,1244.83,91.75,74.24,60.25,68.89
14429,403,22,516.28,20.72,26.64,35.51,30.81
14430,511,35,1220.9,11.02,38.89,59.76,46.6
14431,302,81,2614.2,30.53,62.63,77.79,66.45
14432,9,372,2255.51,89.18,92.87,74.76,82.0
14433,465,72,289.6,13.7,59.38,19.99,30.08
14434,21,12,1372.8,79.01,14.64,62.88,51.79
14435,501,3,90.42,11.59,3.06,2.99,4.3
14436,98,11,271.7,49.68,13.32,18.95,21.98
14437,365,42,958.84,27.19,43.97,52.79,46.48
14438,306,9,131.9,30.23,10.38,6.68,11.25
14439,319,129,9443.04,29.15,73.91,94.98,79.2
14440,8,128,6638.73,90.45,73.67,92.16,86.72
14441,0,153,4611.69,100.0,77.75,87.95,86.9
14442,204,183,5367.02,38.47,81.54,89.7,79.73
14443,53,133,2386.47,61.89,74.49,75.8,73.35
14444,456,11,132.04,14.46,13.32,6.7,9.72
14445,455,32,221.65,14.55,36.31,15.23,21.03
14446,0,306,1236.51,100.0,90.12,60.1,74.49
14447,18,106,1711.73,80.97,69.4,68.34,70.53
14448,9,20,375.35,89.18,24.59,27.34,35.85
14449,18,465,2482.8,80.97,94.82,76.74,82.44
14450,180,76,1128.44,40.79,60.77,57.47,55.89
14451,60,494,3308.77,59.32,95.35,82.25,82.48
14452,10,126,665.59,87.92,73.33,42.16,57.75
14453,190,22,119.93,39.77,26.64,5.5,16.56
14454,376,107,977.3,25.42,69.66,53.23,53.66
14455,432,74,628.21,16.44,60.03,40.58,42.41
14456,5,920,3059.44,92.78,98.53,80.67,87.49
14457,310,4,113.64,29.95,4.04,4.96,8.45
14458,380,45,228.62,24.69,46.1,15.69,25.55
14459,155,112,5375.74,43.45,70.74,89.75,77.48
14460,110,42,1093.5,48.1,43.97,56.61,51.8
14461,148,631,6713.11,44.16,96.87,92.36,86.4
14462,66,270,2265.01,57.08,88.26,74.85,75.94
14463,98,8,786.57,49.68,9.04,46.58,36.54
14464,568,4,111.0,8.02,4.04,4.54,4.92
14465,246,190,3946.03,34.92,82.08,85.39,76.89
14466,29,205,4646.9,72.9,83.59,88.02,84.51
14467,17,298,2220.99,82.05,89.71,74.33,79.8
14468,733,12,204.24,0.47,14.64,13.58,11.91
14469,416,144,2112.21,18.91,76.51,73.38,66.08
14470,11,60,712.04,86.73,54.17,43.9,53.2
14471,591,41,400.95,6.74,43.2,29.25,29.78
14472,103,294,2228.22,49.13,89.45,74.38,74.81
14473,74,7,234.34,54.56,7.81,16.32,19.67
14474,46,126,1278.08,64.59,73.33,61.16,65.08
14475,71,48,1151.15,55.84,47.9,57.98,54.84
14476,257,17,215.7,34.0,20.78,14.59,19.24
14477,19,14,1969.6,80.0,17.13,71.68,57.66
14478,382,68,1276.66,24.17,57.72,61.04,54.58
14479,253,135,1299.11,34.38,74.91,61.52,61.2
14480,11,65,1299.52,86.73,56.46,61.53,63.89
14481,164,148,2311.49,42.46,77.02,75.24,70.82
14482,18,233,4357.91,80.97,85.97,86.86,85.73
14483,281,13,257.1,31.88,15.88,18.08,19.53
14484,50,53,1070.98,63.46,50.85,55.9,55.62
14485,38,44,165.75,67.87,45.43,10.25,28.75
14486,511,6,175.5,11.02,6.46,11.13,9.81
14487,26,158,1453.61,74.47,78.49,64.46,69.89
14488,67,46,1064.28,56.72,46.68,55.76,53.36
14489,207,100,1574.93,38.22,67.96,66.17,62.48
14490,406,80,1273.47,20.44,62.26,60.94,55.23
14491,175,17,468.13,41.36,20.78,33.29,31.0
14492,430,92,1921.91,16.82,65.96,71.17,61.56
14493,7,343,5130.15,91.75,91.65,89.23,90.29
14494,25,17,401.46,75.21,20.78,29.31,33.8
14495,50,7,174.8,63.46,7.81,11.03,17.99
14496,311,106,2668.23,29.8,69.4,78.21,68.48
14497,309,40,697.06,30.05,42.53,43.39,41.15
14498,42,363,3911.27,66.38,92.47,85.3,84.47
14499,26,300,2138.97,74.47,89.86,73.6,78.28
14500,88,6,356.85,51.23,6.46,25.91,24.26
14501,183,10,251.21,40.6,11.83,17.63,19.46
14502,19,588,2467.63,80.0,96.5,76.57,82.67
14503,3,164,3543.26,95.6,79.2,83.6,84.17
14504,47,107,673.26,64.23,69.66,42.4,53.31
14505,17,1529,11995.84,82.05,99.59,96.45,95.17
14506,17,386,3290.67,82.05,93.26,82.19,85.27
14507,23,253,3284.43,76.96,87.09,82.14,82.75
14508,22,169,874.94,78.0,79.95,49.83,62.49
14509,534,25,110.95,9.91,29.8,4.5,12.4
14510,375,75,1007.28,25.68,60.4,54.14,51.62
14511,11,68,1314.81,86.73,57.72,62.01,64.52
14512,187,79,1223.47,40.03,61.81,59.81,57.4
14513,100,19,788.01,49.37,23.43,46.67,40.57
14514,61,312,4598.98,58.9,90.46,87.9,84.27
14515,17,173,3749.26,82.05,80.33,84.5,82.97
14516,516,35,163.92,10.74,38.89,10.08,18.25
14517,33,18,330.45,70.06,22.05,23.91,30.31
14518,64,16,174.37,58.01,19.57,11.0,20.45
14519,683,38,206.09,2.06,41.08,13.82,19.69
14520,1,4,270.6,98.82,4.04,18.81,26.68
14521,491,17,199.45,12.19,20.78,13.16,15.15
14522,24,44,1758.62,76.03,45.43,68.97,63.44
14523,108,12,241.09,48.37,14.64,16.85,20.96
14524,31,321,2933.71,71.35,90.84,79.89,81.67
14525,19,511,8232.69,80.0,95.61,93.95,92.32
14526,389,41,262.4,23.01,43.2,18.41,26.04
14527,2,2633,27736.52,97.17,99.79,98.94,98.91
14528,37,18,364.22,68.33,22.05,26.61,31.59
14529,60,204,620.04,59.32,83.49,40.33,55.26
14530,25,466,6197.4,75.21,94.87,91.37,89.92
14531,479,29,376.34,12.77,33.69,27.39,26.96
14532,236,312,3859.18,35.9,90.46,85.05,79.19
14533,24,89,3466.37,76.03,65.09,83.29,77.1
14534,2,694,6266.51,97.17,97.42,91.46,93.98
14535,60,813,6019.39,59.32,98.14,91.11,88.31
14536,259,18,171.8,33.96,22.05,10.78,17.41
14537,57,23,641.4,60.75,27.7,41.18,40.34
14538,64,52,1370.84,58.01,50.28,62.85,58.61
14539,15,32,537.48,84.24,36.31,36.55,43.64
14540,9,254,3795.34,89.18,87.16,84.79,86.11
14541,58,166,2499.68,60.26,79.48,76.86,75.1
14542,185,5,103.25,40.31,5.13,3.78,9.64
14543,28,207,14867.12,73.75,83.74,97.47,90.07
14544,24,178,2982.43,76.03,81.02,80.16,79.78
14545,674,23,349.25,2.48,27.7,25.29,22.54
14546,5,782,5197.9,92.78,97.98,89.37,92.29
14547,3,347,4007.54,95.6,91.86,85.59,88.85
14548,150,103,2627.49,43.93,68.68,77.97,70.26
14549,311,143,916.55,29.8,76.35,51.08,54.96
14550,10,94,1353.31,87.92,66.55,62.54,67.47
14551,18,77,880.04,80.97,61.07,49.98,57.74
14552,151,154,511.28,43.83,77.91,35.3,48.51
14553,19,278,1841.54,80.0,88.75,70.23,76.88
14554,10,189,2381.04,87.92,81.96,75.73,79.31
14555,57,112,2315.63,60.75,70.74,75.27,71.83
14556,596,196,835.34,6.37,82.64,48.48,51.73
14557,85,16,788.38,51.9,19.57,46.7,39.89
14558,654,15,655.5,3.39,18.32,41.56,29.33
14559,390,2,75.6,22.82,2.16,2.12,5.24
14560,7,199,6114.03,91.75,82.95,91.23,88.99
14561,75,69,1080.76,54.19,58.13,56.25,56.47
14562,3,585,6729.4,95.6,96.46,92.41,94.03
14563,509,102,664.32,11.1,68.45,42.12,44.84
14564,434,107,2605.62,16.2,69.66,77.73,66.24
14565,95,157,3709.22,50.05,78.35,84.35,77.52
14566,110,16,4092.0,48.1,19.57,85.95,61.69
14567,56,33,1530.36,61.2,37.08,65.53,56.92
14568,435,47,919.7,16.02,47.28,51.3,44.88
14569,1,32,598.98,98.82,36.31,39.18,47.32
14570,280,64,512.4,32.01,56.05,35.36,40.65
14571,425,30,161.65,17.51,34.62,9.81,17.91
14572,3,477,5609.28,95.6,95.04,90.24,92.39
14573,179,306,2621.42,40.88,90.12,77.89,75.76
14574,732,11,143.7,0.58,13.32,7.84,8.29
14575,488,71,460.71,12.27,58.95,32.96,37.14
14576,372,1,70.8,26.46,0.86,1.85,5.27
14577,12,175,1374.25,85.84,80.59,62.92,71.3
14578,3,24,168.63,95.6,28.77,10.54,28.41
14579,432,24,105.56,16.44,28.77,3.9,12.74
14580,518,1,14.85,10.71,0.86,0.24,1.98
14581,16,59,433.8,83.19,53.67,31.54,45.49
14582,40,6,114.11,66.89,6.46,4.99,14.69
14583,5,437,1781.03,92.78,94.36,69.29,79.83
14584,169,216,1747.91,42.07,84.35,68.87,69.18
14585,50,111,1143.27,63.46,70.57,57.89,62.27
14586,276,19,237.36,32.26,23.43,16.59,20.86
14587,18,367,1601.14,80.97,92.66,66.61,76.06
14588,578,16,135.39,7.43,19.57,7.04,10.61
14589,371,3,79.5,26.66,3.06,2.38,6.21
14590,424,200,3006.62,17.63,83.08,80.4,71.74
14591,15,164,1447.14,84.24,79.2,64.3,71.47
14592,35,157,570.46,69.46,78.35,38.12,54.09
14593,21,572,3704.51,79.01,96.3,84.31,86.87
14594,7,51,634.83,91.75,49.74,40.93,51.02
14595,19,136,2164.45,80.0,75.09,73.94,75.17
14596,626,50,229.47,4.76,49.13,15.84,23.5
14597,11,87,2201.54,86.73,64.63,74.15,73.37
14598,44,89,384.04,65.48,65.09,28.01,44.01
14599,390,77,474.54,22.82,61.07,33.66,39.71
14600,305,54,865.17,30.3,51.38,49.52,47.16
14601,10,7,213.96,87.92,7.81,14.44,23.6
14602,656,31,205.36,3.29,35.52,13.72,18.26
14603,274,2,660.0,32.48,2.16,41.83,29.32
14604,633,19,136.36,4.35,23.43,7.3,11.37
14605,374,103,936.31,25.92,68.68,51.86,52.68
14606,1,6286,30558.44,98.82,99.95,99.06,99.27
14607,15,200,22589.63,84.24,83.08,98.65,92.13
14608,4,42,3342.94,93.99,43.97,82.54,73.46
14609,72,13,1486.2,55.35,15.88,64.82,49.69
14610,395,10,24.35,21.91,11.83,0.38,6.81
14611,443,38,604.33,15.29,41.08,39.51,36.31
14612,415,14,877.7,19.01,17.13,49.93,36.11
14613,680,1,76.32,2.2,0.86,2.2,1.83
14614,386,19,295.13,23.5,23.43,20.39,21.71
14615,394,48,951.76,22.21,47.9,52.55,46.69
14616,242,5,527.78,35.27,5.13,35.99,27.24
14617,402,9,190.47,20.83,10.38,12.49,13.15
14618,9,50,1342.32,89.18,49.13,62.39,62.69
14619,245,60,1291.24,35.05,54.17,61.36,55.4
14620,205,26,412.78,38.35,30.75,30.04,31.49
14621,1,159,3000.57,98.82,78.67,80.37,82.66
14622,184,21,320.58,40.48,25.62,22.95,26.33
14623,32,280,2054.9,70.68,88.88,72.69,76.92
14624,57,51,814.07,60.75,49.74,47.66,50.2
14625,196,266,4497.88,39.28,88.06,87.53,80.44
14626,23,232,5410.92,76.96,85.9,89.85,86.81
14627,379,29,462.75,24.95,33.69,33.03,32.0
14628,91,86,1998.0,50.79,64.29,72.02,66.67
14629,4,148,959.01,93.99,77.02,52.8,65.76
14630,484,21,338.65,12.54,25.62,24.54,23.04
14631,50,91,2025.69,63.46,65.62,72.25,69.07
14632,262,8,114.56,33.55,9.04,5.08,10.46
14633,266,20,344.9,33.13,24.59,25.0,26.1
14634,437,109,2124.46,15.68,70.07,73.5,63.86
14635,453,15,215.22,14.61,18.32,14.52,15.6
14636,36,28,609.85,68.89,32.66,39.83,42.18
14637,677,7,106.68,2.33,7.81,4.02,4.83
14638,50,16,443.6,63.46,19.57,32.11,33.3
14639,52,292,4978.96,62.42,89.38,88.89,85.06
14640,24,203,3667.06,76.03,83.41,84.19,82.75
14641,21,7,110.46,79.01,7.81,4.37,16.53
14642,58,2,96.12,60.26,2.16,3.32,11.53
14643,170,62,1679.89,41.9,55.13,67.69,60.3
14644,67,62,2247.72,56.72,55.13,74.64,66.49
14645,156,48,876.89,43.29,47.9,49.9,48.35
14646,1,3816,526751.52,98.82,99.88,99.98,99.78
14647,201,42,519.97,38.7,43.97,35.78,38.51
14648,416,403,4543.6,18.91,93.72,87.66,79.05
14649,4,498,3775.31,93.99,95.42,84.71,89.1
14650,589,4,62.5,6.89,4.04,1.57,3.06
14651,67,278,2034.12,56.72,88.75,72.37,74.61
14652,77,29,114.18,53.85,33.69,5.02,20.37
14653,1,378,3426.28,98.82,93.05,83.03,88.2
14654,738,27,246.86,0.04,31.64,17.36,18.76
14655,8,103,3878.51,90.45,68.68,85.17,81.34
14656,169,197,814.65,42.07,82.78,47.69,56.67
14657,17,200,1460.87,82.05,83.08,64.51,72.34
14658,5,29,247.15,92.78,33.69,17.38,33.26
14659,8,251,2529.93,90.45,87.0,77.0,81.82
14660,86,30,285.74,51.66,34.62,19.79,28.72
14661,26,4,107.95,74.47,4.04,4.19,14.69
14662,28,232,1416.33,73.75,85.9,63.62,71.38
14663,430,63,490.6,16.82,55.62,34.23,37.61
14664,19,96,637.89,80.0,67.09,41.05,54.18
14665,60,132,2749.65,59.32,74.35,78.57,74.5
14666,24,13,179.95,76.03,15.88,11.64,22.49
14667,10,1250,21891.39,87.92,99.35,98.5,97.15
14668,445,10,111.63,15.16,11.83,4.63,8.23
14669,241,375,3243.93,35.39,92.94,81.97,78.06
14670,280,174,602.0,32.01,80.47,39.32,49.74
14671,549,53,1127.45,8.98,50.85,57.43,48.32
14672,234,105,1113.14,36.14,69.17,57.07,57.32
14673,3,148,3410.81,95.6,77.02,82.91,83.17
14674,509,14,173.66,11.1,17.13,10.92,12.69
14675,16,207,1066.9,83.19,83.74,55.84,67.76
14676,31,133,8356.79,71.35,74.49,94.05,85.17
14677,592,14,184.91,6.62,17.13,11.93,12.59
14678,579,24,403.39,7.34,28.77,29.51,25.98
14679,381,63,1289.44,24.44,55.62,61.33,54.2
14680,25,1263,57412.77,75.21,99.4,99.54,95.85
14681,71,20,875.15,55.84,24.59,49.85,43.67
14682,187,86,1514.81,40.03,64.29,65.28,61.21
14683,588,21,146.56,6.93,25.62,8.17,12.87
14684,25,482,1468.55,75.21,95.16,64.64,74.77
14685,576,179,4619.79,7.61,81.15,87.99,74.02
14686,414,212,885.83,19.17,84.01,50.14,54.97
14687,106,40,1402.06,48.79,42.53,63.35,55.33
14688,7,485,7713.57,91.75,95.24,93.37,93.65
14689,208,13,112.8,38.17,15.88,4.87,12.95
14690,44,103,794.33,65.48,68.68,46.96,55.82
14691,30,71,2114.33,72.08,58.95,73.41,69.16
14692,137,153,1745.09,45.1,77.75,68.8,67.75
14693,264,75,1165.36,33.29,60.4,58.37,55.18
14694,617,15,244.31,5.42,18.32,17.16,15.72
14695,519,81,1620.07,10.67,62.63,66.92,57.28
14696,4,154,2767.9,93.99,77.91,78.69,80.77
14697,218,22,188.61,37.1,26.64,12.34,20.06
14698,1,190,1250.76,98.82,82.08,60.44,72.26
14699,214,50,702.6,37.56,49.13,43.54,44.21
14700,32,165,3116.26,70.68,79.31,81.1,79.03
14701,10,578,4562.09,87.92,96.38,87.76,90.2
14702,1,676,6742.42,98.82,97.25,92.46,94.76
14703,14,22,318.17,85.13,26.64,22.73,33.18
14704,19,420,1781.23,80.0,94.09,69.31,77.85
14705,198,1,179.0,39.0,0.86,11.52,12.66
14706,618,25,390.69,5.35,29.8,28.64,25.47
14707,435,2,139.2,16.02,2.16,7.54,7.3
14708,2,41,2212.28,97.17,43.2,74.21,68.97
14709,15,357,8886.33,84.24,92.28,94.48,92.33
14710,14,413,1922.59,85.13,93.97,71.19,79.66
14711,10,339,2868.8,87.92,91.52,79.51,84.13
14712,29,32,1328.07,72.9,36.31,62.18,56.55
14713,9,672,5418.47,89.18,97.2,89.88,91.83
14714,24,91,906.24,76.03,65.62,50.72,58.69
14715,24,134,1824.55,76.03,74.7,69.98,72.21
14716,43,92,565.45,65.96,65.96,37.85,49.94
14717,733,11,81.3,0.47,13.32,2.53,5.24
14718,410,11,226.42,19.75,13.32,15.53,15.55
14719,1,231,1602.13,98.82,85.74,66.64,76.82
14720,5,37,663.81,92.78,40.31,42.07,49.18
14721,379,24,115.77,24.95,28.77,5.25,14.79
14722,147,87,513.37,44.28,64.63,35.39,44.91
14723,10,389,2089.66,87.92,93.35,73.09,80.99
14724,590,40,345.25,6.83,42.53,25.03,27.2
14725,24,94,1309.36,76.03,66.55,61.83,65.28
14726,654,15,124.75,3.39,18.32,5.97,9.04
14727,274,44,465.23,32.48,45.43,33.08,36.45
14728,413,14,190.58,19.35,17.13,12.56,14.86
14729,373,128,907.38,26.17,73.67,50.73,53.47
14730,1,436,2005.06,98.82,94.34,72.04,82.3
14731,47,44,380.02,64.23,45.43,27.68,38.13
14732,8,277,5517.07,90.45,88.67,90.02,89.71
14733,16,318,16184.97,83.19,90.73,97.71,93.58
14734,425,63,1056.42,17.51,55.62,55.43,49.8
14735,3,365,12225.16,95.6,92.6,96.55,95.3
14736,485,86,401.08,12.47,64.29,29.27,36.56
14737,3,45,3554.17,95.6,46.1,83.63,74.92
14738,42,79,1821.9,66.38,61.81,69.87,67.09
14739,4,244,12287.5,93.99,86.66,96.62,93.44
14740,197,231,4161.06,39.13,85.74,86.18,79.0
14741,11,76,1897.59,86.73,60.77,70.83,70.4
14742,435,34,579.85,16.02,37.94,38.6,35.03
14743,592,3,50.48,6.62,3.06,1.08,2.46
14744,16,118,3885.08,83.19,71.73,85.2,81.13
14745,112,140,2571.81,47.93,75.82,77.41,72.54
14746,406,9,593.5,20.44,10.38,38.98,28.19
14747,249,18,328.2,34.64,22.05,23.62,24.83
14748,29,159,3152.32,72.9,78.67,81.37,79.35
14749,479,18,310.15,12.77,22.05,21.87,20.56
14750,736,32,112.03,0.25,36.31,4.68,12.87
14751,684,7,126.45,2.0,7.81,6.19,6.01
14752,43,5,389.64,65.96,5.13,28.52,27.59
14753,87,48,869.51,51.47,47.9,49.64,49.43
14754,44,136,1550.48,65.48,75.09,65.81,68.36
14755,9,475,9972.55,89.18,94.99,95.54,94.43
14756,15,118,2603.76,84.24,71.73,77.72,77.02
14757,75,19,420.5,54.19,23.43,30.71,32.19
14758,144,136,2864.97,44.44,75.09,79.43,72.96
14759,4,102,1625.97,93.99,68.45,67.05,71.48
14760,297,5,89.2,30.77,5.13,2.87,7.69
14761,58,24,447.92,60.26,28.77,32.31,35.51
14762,263,30,417.57,33.43,34.62,30.43,32.06
14764,46,6,278.3,64.59,6.46,19.28,22.48
14765,29,39,254.11,72.9,41.83,17.84,32.82
14766,8,334,6556.13,90.45,91.28,92.02,91.58
14767,474,18,382.81,13.1,22.05,27.9,24.05
14768,17,5,192.6,82.05,5.13,12.7,20.98
14769,2,1374,15770.23,97.17,99.47,97.61,98.06
14770,232,197,3637.64,36.38,82.78,84.06,76.55
14771,621,47,594.62,5.11,47.28,39.03,36.25
14772,112,9,139.26,47.93,10.38,7.55,14.4
14773,592,10,140.55,6.62,11.83,7.69,8.69
14774,528,13,241.45,10.23,15.88,16.87,15.6
14775,58,60,1418.46,60.26,54.17,63.7,60.52
14776,51,190,3708.3,62.88,82.08,84.33,80.48
14777,403,16,307.56,20.72,19.57,21.6,20.9
14778,127,35,730.86,46.32,38.89,44.58,43.25
14779,280,41,386.15,32.01,43.2,28.28,33.02
